"","logFC","AveExpr","t","P.Value","adj.P.Val","B","ID","Chr","MapInfo","Symbol","Distance_to_TSS","CPG_ISLAND"
"cg03734874",0.0295083225702921,0.22157884163751,3.07020657467933,0.00248307077003043,0.406357870586664,-3.79665835275463,"cg03734874","14",104142427,"FLJ42486",285,TRUE
"cg16326979",-0.00435791465582875,0.0501462370270117,-3.06733156376457,0.0025058243610407,0.406357870586664,-3.80507123402369,"cg16326979","8",107739337,"OXR1",67,TRUE
"cg20182358",0.0186723451465305,0.0957872138343928,3.0669516415104,0.00250884551500989,0.406357870586664,-3.80618243679234,"cg20182358","3",159771755,"MLF1",77,TRUE
"cg05940463",-0.00482261283741381,0.064630423193623,-3.06403401143779,0.00253215885044623,0.406357870586664,-3.81471185239076,"cg05940463","1",2116501,"C1orf86",427,TRUE
"cg07621046",0.0210887118376501,0.273519922047944,3.06346216711263,0.0025367515346079,0.406357870586664,-3.81638273137961,"cg07621046","10",118419648,"C10orf82",177,TRUE
"cg11435943",-0.0134622834268401,0.810857354505204,-3.05889131142137,0.00257373882687478,0.406357870586664,-3.82972831010943,"cg11435943","18",59373667,"SERPINB12",706,FALSE
"cg14471560",-0.00352432879947208,0.0447439095066414,-3.05760901482696,0.0025842041367042,0.406357870586664,-3.83346903279075,"cg14471560","2",98591764,"UNC50",290,TRUE
"cg16263182",0.0140516713412564,0.0947505869821868,3.05692414164985,0.00258980971190549,0.406357870586664,-3.8354663716978,"cg16263182","16",163399,"HBA2",524,TRUE
"cg08972170",0.0300003681026302,0.604975552927514,3.05096993727909,0.00263901854838845,0.406357870586664,-3.85281406253433,"cg08972170","7",30152301,"Ells1",359,TRUE
"cg16034046",-0.00297533992858375,0.0407198818028728,-3.05055144055632,0.00264250945705984,0.406357870586664,-3.85403221834159,"cg16034046","16",84203975,"KIAA0182",450,TRUE
"cg23216015",0.0417700416922058,0.619737714576962,3.04511116408634,0.00268827882319536,0.406357870586664,-3.8698540564425,"cg23216015","7",31693179,"C7orf16",193,FALSE
"cg20768743",-0.0199164967998354,0.565643955863878,-3.04364684423361,0.00270072243717517,0.406357870586664,-3.8741083716974,"cg20768743","18",65775826,"CD226",687,FALSE
"cg04730731",-0.00323263364008759,0.0487322379381996,-3.0404492603665,0.00272807986322995,0.406357870586664,-3.88339197775871,"cg04730731","5",154297748,"GEMIN5",138,TRUE
"cg17026542",-0.0147806219618647,0.801383286518989,-3.03888659220563,0.00274154220322655,0.406357870586664,-3.88792571115952,"cg17026542","6",132064183,"OR2A4",51,FALSE
"cg27655855",0.0564955227592707,0.76488415284591,3.03564340109907,0.00276967776683076,0.406357870586664,-3.89732841982732,"cg27655855","20",23497455,"CST9L",126,FALSE
"cg06590533",-0.00396420744171582,0.0536367214623793,-3.03353318550583,0.00278812706017255,0.406357870586664,-3.90344154054328,"cg06590533","20",54367645,"C20orf108",216,TRUE
"cg12854483",0.0192341344072524,0.172944107661458,3.03181475721003,0.00280323457760382,0.406357870586664,-3.90841686145834,"cg12854483","19",11510671,"CNN1",92,TRUE
"cg19531130",0.0164948468686891,0.23203051086967,3.02987796493593,0.00282035219964463,0.406357870586664,-3.91402136635827,"cg19531130","11",101291869,"ANGPTL5",596,FALSE
"cg15554401",-0.00937403175591117,0.870216910098815,-3.02911827028933,0.00282709272760196,0.406357870586664,-3.91621881865318,"cg15554401","1",34999478,"GJB4",113,TRUE
"cg06722792",0.00438306770142327,0.0644404874239269,3.02472403375117,0.00286637335956436,0.406357870586664,-3.92891962562647,"cg06722792","21",42946988,"PDE9A",57,TRUE
"cg14201417",0.00880474139663595,0.102965568593903,3.02467800248715,0.00286678748571455,0.406357870586664,-3.92905258350199,"cg14201417","9",135389878,"ADAMTSL2",82,TRUE
"cg02597269",0.00567025062892278,0.0702861913304901,3.02385571307984,0.00287419460616788,0.406357870586664,-3.93142739837514,"cg02597269","16",75782550,"MON1B",213,TRUE
"cg21238818",0.0270756933794629,0.166728379231312,3.02358035007044,0.00287667899116894,0.406357870586664,-3.93222253129038,"cg21238818","11",65573218,"GAL3ST3",9,TRUE
"cg26111030",0.0138030895472127,0.0851594732548165,3.01974624518045,0.00291147717328721,0.406357870586664,-3.94328704711776,"cg26111030","17",35109904,"ERBB2",NA,TRUE
"cg04137037",-0.0039764353025381,0.0431635189738851,-3.01632578817737,0.00294284772854155,0.406357870586664,-3.9531471848143,"cg04137037","22",40107842,"TEF",67,TRUE
"cg09147222",-0.0178967911991927,0.118198257074548,-3.01415596669056,0.00296290910849348,0.406357870586664,-3.95939690442299,"cg09147222","3",133236252,"CPNE4",282,TRUE
"cg07792737",-0.00346474834097226,0.954322999380699,-3.0126695699519,0.00297672435126346,0.406357870586664,-3.9636758236069,"cg07792737","16",14938303,"NPIP",498,FALSE
"cg24817430",-0.00560523830221738,0.0517361376921372,-3.01257799584779,0.00297757741787914,0.406357870586664,-3.96393937759903,"cg24817430","15",79081354,"MESDC1",326,TRUE
"cg13382714",-0.00510271605380576,0.0509920908925429,-3.00953623604366,0.00300604136812776,0.406357870586664,-3.97268958527894,"cg13382714","14",30564753,"AP4S1",109,TRUE
"cg20430816",0.0179431337705255,0.111045696764576,3.00807515427653,0.00301980259264758,0.406357870586664,-3.97688983722465,"cg20430816","4",77447378,"GENX-3414",555,TRUE
"cg27143938",-0.0046794441259104,0.0605056992890019,-3.00618933427645,0.00303764990471444,0.406357870586664,-3.98230839089154,"cg27143938","19",62836278,"ZNF211",118,TRUE
"cg17803965",-0.0206162932084225,0.563578625232237,-3.00612645501531,0.00303824665939511,0.406357870586664,-3.9824890100296,"cg17803965","1",32054399,"SPOCD1",232,FALSE
"cg22190090",-0.00553011250556207,0.0441684666411535,-3.0055597381573,0.00304362994561564,0.406357870586664,-3.98411673672659,"cg22190090","17",34209152,"PIP5K2B",532,TRUE
"cg11313997",0.00268608241925196,0.0350338827453414,3.00426620217005,0.00305595022879926,0.406357870586664,-3.98783100061022,"cg11313997","5",176960195,"B4GALT7",417,TRUE
"cg05689121",-0.00453569509371724,0.0703321579759824,-3.00421707453626,0.00305641904791957,0.406357870586664,-3.9879720374745,"cg05689121","16",24648435,"TNRC6A",636,TRUE
"cg01172972",0.00756056606489104,0.119110849917056,3.00410920403747,0.00305744867528536,0.406357870586664,-3.98828170756208,"cg01172972","1",52381146,"ZFYVE9",512,TRUE
"cg10303487",0.0281704541902797,0.111314992298959,3.003961418491,0.00305885981105868,0.406357870586664,-3.98870594782036,"cg10303487","8",105548234,"DPYS",219,TRUE
"cg21824902",-0.00788236284315776,0.0271844770111952,-3.00334165354308,0.0030647841864649,0.406357870586664,-3.99048486989089,"cg21824902","1",27433419,"WDTC1",327,TRUE
"cg03334529",0.00752294242450131,0.0999822887906297,3.00208213136059,0.00307685657764482,0.406357870586664,-3.9940990789596,"cg03334529","20",44521636,"ZNF663",314,FALSE
"cg00050312",-0.00389088213814309,0.0435186281821083,-3.00106435447653,0.00308664380029803,0.406357870586664,-3.99701859976116,"cg00050312","17",61729527,"PRKCA",139,TRUE
"cg05038053",-0.00442727488068034,0.0383333302761311,-3.00043898220183,0.00309267174590679,0.406357870586664,-3.99881205463483,"cg05038053","11",47226816,"ACP2",123,TRUE
"cg19556572",0.0182984892706322,0.651142085469354,3.00005596177612,0.00309636901314449,0.406357870586664,-3.99991032175822,"cg19556572","9",116196522,"AKNA",16,FALSE
"cg02732509",0.0198313571321407,0.186150180626107,2.99976734824763,0.00309915766285986,0.406357870586664,-4.00073780443756,"cg02732509","12",56527467,"CTDSP2",678,TRUE
"cg04887278",0.0150217982398146,0.11476676131403,2.99771578546058,0.00311904698963087,0.406951125947602,-4.00661776355081,"cg04887278","6",83960646,"RWDD2",104,TRUE
"cg13519373",-0.0183544355100883,0.606151891027671,-2.99257578296951,0.00316939440483579,0.407121357881138,-4.02133353387474,"cg13519373","2",218739143,"IL8RA",818,FALSE
"cg10978402",-0.00473023365621356,0.0531669688143517,-2.99004467232177,0.00319446075225839,0.407121357881138,-4.02857170630791,"cg10978402","15",88732994,"IQGAP1",517,TRUE
"cg25725843",0.0145440524175207,0.156724015130839,2.98930808273702,0.00320178957819747,0.407121357881138,-4.03067708073484,"cg25725843","2",106870601,"ST6GAL2",619,TRUE
"cg06353318",0.0087212396737551,0.104266925112256,2.98859858331816,0.00320886347583735,0.407121357881138,-4.03270458162183,"cg06353318","17",70431973,"OTOP2",8,FALSE
"cg10561472",-0.0101212155288725,0.0741467736697458,-2.9848480589263,0.00324649645293674,0.407121357881138,-4.04341505238113,"cg10561472","19",4017818,"ZBTB7A",2,TRUE
"cg18438777",0.0107625774864174,0.133643647472118,2.98356857512787,0.00325942736955169,0.407121357881138,-4.04706613145463,"cg18438777","4",164485195,"NPY5R",654,TRUE
"cg25651505",0.0409338402195543,0.236812995794519,2.98295479806881,0.00326564720049304,0.407121357881138,-4.04881707747254,"cg25651505","2",85665534,"VAMP5",492,TRUE
"cg03633120",-0.0290901560204075,0.390676234983546,-2.98240140444129,0.00327126447178496,0.407121357881138,-4.05039548658277,"cg03633120","19",8293262,"NDUFA7",996,TRUE
"cg11595245",-0.00801055672966346,0.0682013659569346,-2.97987637908234,0.00329700781528797,0.407121357881138,-4.05759409973212,"cg11595245","10",96295451,"HELLS",113,TRUE
"cg18697049",-0.00558858970167621,0.0337724973991125,-2.97711029423611,0.00332542236513217,0.407121357881138,-4.06547363371765,"cg18697049","6",111243061,"CDC2L6",44,TRUE
"cg27409012",-0.00396734596557177,0.0436934932127692,-2.97586792186243,0.00333825767305194,0.407121357881138,-4.06901053465237,"cg27409012","1",160797797,"UAP1",150,TRUE
"cg21633208",-0.00435968383671838,0.0566458136806513,-2.97527792424301,0.00334436903198155,0.407121357881138,-4.07068972778811,"cg21633208","12",110327669,"LNK",466,TRUE
"cg12984356",-0.0051388218355077,0.0815930509817535,-2.97352223459789,0.00336261579402399,0.407121357881138,-4.07568482027064,"cg12984356","15",89247817,"MAN2A2",607,TRUE
"cg00654814",0.00981118373144942,0.131262853112157,2.97330752642177,0.00336485350505482,0.407121357881138,-4.07629550132254,"cg00654814","17",72376663,"MGAT5B",270,TRUE
"cg04039397",-0.0237486364088973,0.320041992924912,-2.97121859059798,0.00338669610503564,0.407121357881138,-4.0822348523394,"cg04039397","3",112743473,"CD96",73,FALSE
"cg06202984",-0.0061315980256889,0.0669619650748778,-2.97103213367971,0.00338865207632993,0.407121357881138,-4.08276481128683,"cg06202984","9",97119724,"FANCC",88,TRUE
"cg05672265",-0.005978801565239,0.0450866406332568,-2.97040344886949,0.00339525475726622,0.407121357881138,-4.08455147525784,"cg05672265","2",113119473,"SLC20A1",525,TRUE
"cg18081881",-0.00619035443633164,0.0367222150903745,-2.96768773605559,0.00342391213797558,0.407121357881138,-4.09226535502072,"cg18081881","4",37504443,"PGM2",294,TRUE
"cg12818699",0.00766785938152787,0.878850782876939,2.96709505443772,0.00343019582192351,0.407121357881138,-4.09394799743167,"cg12818699","6",24985561,"C6orf32",1,FALSE
"cg11323198",0.0214378900885922,0.136895459248032,2.96682762892266,0.00343303456547992,0.407121357881138,-4.09470712776501,"cg11323198","16",60627307,"CDH8",230,TRUE
"cg25463779",-0.0179979342613761,0.682870086718103,-2.96587665381357,0.00344314672526523,0.407121357881138,-4.09740612275088,"cg25463779","12",123339189,"FAM101A",474,FALSE
"cg27118809",-0.00505392856719406,0.0442956059242848,-2.95994147751239,0.00350687859834924,0.409016656842803,-4.11423328022519,"cg27118809","22",45042624,"FLJ20699",55,TRUE
"cg25973092",0.00322184535836679,0.0447802706844975,2.95871367815498,0.00352019711257967,0.409016656842803,-4.11771048112415,"cg25973092","1",28458424,"SESN2",169,TRUE
"cg16761581",0.00673134536504656,0.0537409504046575,2.9576015355882,0.00353230109503747,0.409016656842803,-4.1208590094201,"cg16761581","14",23873647,"ADCY4",57,TRUE
"cg27416437",-0.00313083146551717,0.0416306061599287,-2.95440782548975,0.00356727241236536,0.409016656842803,-4.12989460443383,"cg27416437","22",27994006,"EWSR1",265,TRUE
"cg09378940",-0.00757328882588324,0.0617191946186715,-2.95316796460042,0.00358093435848818,0.409016656842803,-4.13340002090978,"cg09378940","8",71743860,"LACTB2",86,TRUE
"cg00487159",-0.0047155438516208,0.0509618588187275,-2.95176000241212,0.00359650680120428,0.409016656842803,-4.13737909093215,"cg00487159","16",11257069,"SOCS1",471,TRUE
"cg01166674",-0.00376984512864223,0.0575713706398313,-2.94934601924306,0.00362335075357182,0.409016656842803,-4.14419730307819,"cg01166674","7",150356772,"ABCB8",302,TRUE
"cg19410364",0.0117850133489263,0.794292745729543,2.94862181109704,0.00363143985336451,0.409016656842803,-4.1462418200249,"cg19410364","12",120131600,"P2RX4",447,TRUE
"cg12069042",-0.00627637666450216,0.892512844736895,-2.94842541895348,0.00363363632418856,0.409016656842803,-4.14679617773674,"cg12069042","3",48441704,"PLXNB1",42,FALSE
"cg23322316",-0.00715193985929402,0.0872895011044849,-2.9480430358078,0.00363791643492661,0.409016656842803,-4.14787543794059,"cg23322316","4",177353923,"SPATA4",107,TRUE
"cg02332525",0.0299219107341265,0.247247580163231,2.946372072779,0.00365667425480732,0.409016656842803,-4.15259017436697,"cg02332525","3",6878153,"GRM7",226,TRUE
"cg12535715",0.0271062811613796,0.344218749233926,2.94619705542813,0.00365864408011178,0.409016656842803,-4.15308385786852,"cg12535715","8",38950850,"HTRA4",4,TRUE
"cg20019546",0.0183144039730589,0.124035446408818,2.94484763155003,0.00367386459511711,0.409016656842803,-4.15688937979064,"cg20019546","7",37922349,"SFRP4",NA,TRUE
"cg13846555",-0.00473056908292903,0.0571028408165393,-2.94226107736142,0.0037032014783037,0.409016656842803,-4.1641793334544,"cg13846555","16",66528250,"PSMB10",4,TRUE
"cg21722680",-0.00368525295621483,0.0467662508751392,-2.94128117228119,0.00371437162514886,0.409016656842803,-4.16693958732015,"cg21722680","12",63132477,"TBK1",273,TRUE
"cg06498267",0.0250398430805079,0.170761464207914,2.93832088871396,0.00374830443239321,0.409016656842803,-4.17527323231197,"cg06498267","5",45731679,"HCN1",298,TRUE
"cg10786880",-0.00419752758879217,0.0326649315730234,-2.93373784641181,0.00380139933433576,0.409016656842803,-4.18816020214544,"cg10786880","5",40833953,"PRKAA1",93,TRUE
"cg17618092",-0.0056823201017585,0.0474877480440681,-2.93316126083899,0.00380812771993889,0.409016656842803,-4.1897802022667,"cg17618092","11",66140981,"RBM14",308,TRUE
"cg14419187",0.0198947766920952,0.167490857252235,2.9330858410238,0.00380900862782758,0.409016656842803,-4.18999208376294,"cg14419187","2",210345339,"C2orf21",377,TRUE
"cg13078388",-0.00781474109242374,0.102142441954976,-2.93276157838516,0.0038127981626426,0.409016656842803,-4.19090299840516,"cg13078388","19",1220048,"CIRBP",297,TRUE
"cg14726637",0.0114835883424845,0.149787546309778,2.9321454214785,0.00382000847797575,0.409016656842803,-4.19263364755338,"cg14726637","1",205735931,"CR1",194,TRUE
"cg20287234",-0.0220864588455836,0.21099696271031,-2.92939893797911,0.00385230028078279,0.409016656842803,-4.20034390937348,"cg20287234","2",231497709,"GPR55",476,TRUE
"cg17740399",0.0107917230958056,0.0561026294969638,2.92727968816156,0.00387738814094907,0.409016656842803,-4.20628885113592,"cg17740399","13",27392177,"IPF1",0,TRUE
"cg26665419",-0.0055731879591163,0.0600245879416041,-2.92498195607669,0.00390475796349591,0.409016656842803,-4.21273006920268,"cg26665419","6",107455983,"C6orf203",127,TRUE
"cg26790059",-0.0090203883786127,0.898375103962105,-2.92375671009423,0.00391942493481303,0.409016656842803,-4.21616292021081,"cg26790059","5",156705140,"MGC27121",117,FALSE
"cg04833845",-0.0133821090277862,0.738511941808876,-2.9234195006079,0.00392347039306508,0.409016656842803,-4.21710747316278,"cg04833845","19",48977916,"KCNN4",667,FALSE
"cg10912077",-0.00850615380312736,0.0638634917724127,-2.92306395887435,0.00392773992320836,0.409016656842803,-4.21810326940614,"cg10912077","1",87566663,"LMO4",76,TRUE
"cg11261264",0.0162333153966101,0.805751562791298,2.92274876197975,0.00393152853008737,0.409016656842803,-4.21898597661889,"cg11261264","19",60412549,"PTPRH",105,FALSE
"cg12526025",0.00548771592165969,0.0766088178120786,2.92178569241002,0.00394312519308365,0.409016656842803,-4.2216825133345,"cg12526025","22",32647552,"LARGE",1142,TRUE
"cg07054526",0.0115146302167547,0.84136927393101,2.91853063333255,0.00398255281253832,0.409016656842803,-4.23079052073481,"cg07054526","17",38526034,"BRCA1",NA,TRUE
"cg14863484",-0.00585275066704466,0.0799613293244101,-2.91826013211893,0.00398584551290979,0.409016656842803,-4.23154699824379,"cg14863484","16",57325511,"GOT2",236,TRUE
"cg16000832",-0.00369182818915421,0.0385416440798181,-2.91768533259983,0.00399285059091817,0.409016656842803,-4.23315425840627,"cg16000832","13",48004779,"RCBTB2",538,TRUE
"cg22346765",-0.0108034185503164,0.768294185256047,-2.91491635690207,0.00402675431911449,0.409016656842803,-4.2408928741016,"cg22346765","6",41115500,"UNC5CL",594,FALSE
"cg26614073",-0.0268346769676768,0.398387910866783,-2.91002086172311,0.00408734110949597,0.409016656842803,-4.25455829321574,"cg26614073","3",47492823,"SCAP",374,TRUE
"cg18841634",0.00845318063464676,0.0850613462475432,2.90886129315951,0.00410181366868324,0.409016656842803,-4.2577920930061,"cg18841634","18",48122234,"DCC",NA,TRUE
"cg02387854",-0.00194054447827209,0.0248737734949065,-2.9087631052124,0.00410304130265742,0.409016656842803,-4.25806586544247,"cg02387854","17",77442738,"ANAPC11",157,TRUE
"cg20787196",0.00547360214028338,0.0710480498021038,2.9084196934481,0.00410733759078457,0.409016656842803,-4.25902331699171,"cg20787196","12",26878298,"ITPR2",900,TRUE
"cg01871963",-0.00761888699895477,0.878520999500697,-2.90732814416567,0.0041210208895898,0.409016656842803,-4.26206593755921,"cg01871963","9",129950816,"LCN2",723,FALSE
"cg08861115",-0.0129992035168074,0.80250259601294,-2.90690588267929,0.00412632540176678,0.409016656842803,-4.26324268526622,"cg08861115","2",113451848,"IL1F9",229,FALSE
"cg25943702",-0.0126511519012471,0.764482835397425,-2.90600859066726,0.00413761807334955,0.409016656842803,-4.26574272127789,"cg25943702","22",48604357,"BRD1",99,FALSE
"cg21117584",-0.00843382402005691,0.114884263097869,-2.90502479157025,0.00415003196180424,0.409016656842803,-4.26848297868357,"cg21117584","1",37792584,"SNIP1",94,TRUE
